# number of time steps : 1.000 
# nmax = 20, lmax = 05 
# orginal matrix shape [1.0,20, 5, 5 ] 
# Snlm, Tnlm 
# r_s = 40.82 
# ICs from /rsgrps/brant/jngaravitoc/MWLMC_sims/100M/MWLMC6/ 
158.650 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
1.807 0.000 
-0.141 0.342 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-1.901 0.000 
0.839 3.025 
-6.819 2.060 
0.000 0.000 
0.000 0.000 
0.000 0.000 
2.115 0.000 
0.081 3.227 
4.887 -1.840 
3.556 7.296 
0.000 0.000 
0.000 0.000 
-1.204 0.000 
-1.154 -5.836 
0.240 0.511 
-4.331 -6.201 
7.075 -4.885 
0.000 0.000 
-4.420 0.000 
0.243 3.050 
-8.388 2.000 
2.052 0.268 
-11.461 10.210 
-9.394 -8.979 
-0.332 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.441 0.000 
0.108 0.384 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.546 0.000 
0.096 0.470 
-1.906 0.489 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.430 0.000 
0.127 1.211 
0.898 -0.337 
0.963 2.127 
0.000 0.000 
0.000 0.000 
0.306 0.000 
-0.295 -1.727 
0.816 -0.161 
-1.178 -1.876 
2.602 -1.745 
0.000 0.000 
-1.126 0.000 
0.245 0.844 
-2.459 0.986 
0.306 0.183 
-3.454 2.900 
-2.958 -3.132 
-0.168 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.086 0.000 
0.050 0.288 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.215 0.000 
-0.001 -0.032 
-0.461 0.105 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.065 0.000 
0.046 0.382 
0.103 -0.054 
0.233 0.616 
0.000 0.000 
0.000 0.000 
0.102 0.000 
-0.063 -0.410 
0.365 -0.091 
-0.218 -0.412 
0.818 -0.508 
0.000 0.000 
-0.430 0.000 
0.070 -0.017 
-0.842 0.277 
-0.034 -0.295 
-0.844 0.701 
-0.982 -1.018 
-0.001 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.003 0.000 
0.030 0.165 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.032 0.000 
-0.007 -0.058 
-0.088 0.013 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.015 0.000 
0.014 0.101 
-0.037 0.006 
0.049 0.138 
0.000 0.000 
0.000 0.000 
0.050 0.000 
-0.014 -0.038 
0.151 -0.038 
-0.031 -0.035 
0.210 -0.118 
0.000 0.000 
-0.065 0.000 
-0.026 -0.113 
-0.176 0.052 
-0.056 -0.141 
-0.163 0.131 
-0.260 -0.315 
0.019 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.006 0.000 
0.008 0.074 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.005 0.000 
-0.004 -0.027 
-0.002 -0.003 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.016 0.000 
0.001 0.019 
-0.031 0.008 
0.001 0.021 
0.000 0.000 
0.000 0.000 
0.012 0.000 
0.003 0.022 
0.044 -0.013 
0.014 0.027 
0.049 -0.018 
0.000 0.000 
-0.012 0.000 
-0.007 -0.055 
-0.010 0.003 
-0.027 -0.063 
-0.002 -0.002 
-0.054 -0.079 
0.034 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.004 0.000 
0.006 0.023 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.004 0.000 
-0.000 -0.005 
0.007 -0.002 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.007 0.000 
-0.001 -0.003 
-0.014 0.003 
-0.003 -0.001 
