# number of time steps : 1.000 
# nmax = 20, lmax = 05 
# orginal matrix shape [1.0,20, 5, 5 ] 
# Snlm, Tnlm 
# r_s = 40.82 
# ICs from /rsgrps/brant/jngaravitoc/MWLMC_sims/100M/MWLMC6/ 
157.505 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.114 0.000 
0.178 1.146 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.567 0.000 
-0.018 -0.265 
-0.221 0.048 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.122 0.000 
-0.115 -0.003 
-0.047 0.091 
-0.140 0.151 
0.000 0.000 
0.000 0.000 
-1.414 0.000 
0.251 0.618 
-0.243 0.104 
0.163 -0.097 
-0.206 -0.709 
0.000 0.000 
0.291 0.000 
1.209 -0.654 
0.422 0.314 
-0.002 0.223 
0.041 0.291 
-0.114 -0.973 
-0.039 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.091 0.000 
0.123 0.322 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.076 0.000 
-0.013 -0.051 
-0.064 0.003 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.010 0.000 
-0.037 -0.021 
-0.040 -0.014 
0.022 0.065 
0.000 0.000 
0.000 0.000 
0.008 0.000 
-0.078 0.064 
-0.008 -0.009 
-0.035 0.045 
0.122 -0.031 
0.000 0.000 
-0.104 0.000 
-0.306 0.175 
-0.134 -0.069 
0.052 -0.080 
0.026 -0.042 
0.030 0.076 
0.011 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.036 0.000 
0.063 0.065 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.035 0.000 
-0.004 -0.015 
-0.014 0.002 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.004 0.000 
-0.000 -0.003 
-0.019 0.004 
-0.001 0.018 
0.000 0.000 
0.000 0.000 
-0.093 0.000 
0.020 0.026 
-0.000 0.029 
0.006 0.004 
0.017 0.004 
0.000 0.000 
-0.022 0.000 
0.035 0.087 
0.044 0.066 
0.015 0.014 
0.005 -0.008 
-0.066 -0.027 
0.024 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.012 0.000 
0.012 0.022 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.002 0.000 
-0.000 -0.002 
-0.002 0.003 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.004 0.000 
0.001 0.000 
-0.008 0.001 
0.005 0.007 
0.000 0.000 
0.000 0.000 
-0.022 0.000 
0.002 0.014 
-0.004 -0.006 
-0.011 0.013 
0.010 -0.001 
0.000 0.000 
0.003 0.000 
0.000 0.009 
-0.006 -0.010 
-0.006 0.008 
0.020 -0.010 
0.004 -0.013 
0.009 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.002 0.000 
0.003 0.004 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.003 0.000 
0.000 -0.000 
-0.001 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.001 0.000 
-0.001 0.000 
-0.002 -0.000 
-0.000 0.001 
0.000 0.000 
0.000 0.000 
-0.003 0.000 
0.002 0.004 
-0.002 0.000 
0.002 0.004 
0.005 -0.001 
0.000 0.000 
0.002 0.000 
0.002 0.006 
0.004 -0.004 
-0.002 0.000 
0.005 0.005 
-0.001 -0.009 
0.012 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.001 0.000 
-0.001 0.001 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.001 0.000 
0.000 0.001 
-0.000 0.000 
