# number of time steps : 1.000 
# nmax = 20, lmax = 05 
# orginal matrix shape [1.0,20, 5, 5 ] 
# Snlm, Tnlm 
# r_s = 40.82 
# ICs from /rsgrps/brant/jngaravitoc/MWLMC_sims/100M/MWLMC6/ 
157.697 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.553 0.000 
0.022 0.625 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-1.113 0.000 
-0.064 -0.789 
-2.006 0.382 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.653 0.000 
0.246 1.054 
-1.350 0.315 
0.492 2.066 
0.000 0.000 
0.000 0.000 
-0.878 0.000 
-0.168 0.502 
0.938 0.124 
-0.252 0.458 
0.821 -0.490 
0.000 0.000 
-0.082 0.000 
-0.799 -0.806 
1.476 0.285 
-0.402 -1.546 
1.290 0.323 
-1.355 -1.540 
-0.133 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.176 0.000 
0.083 0.246 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.172 0.000 
-0.029 -0.363 
-0.736 0.121 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.239 0.000 
-0.013 0.407 
-0.474 0.057 
0.185 0.768 
0.000 0.000 
0.000 0.000 
0.138 0.000 
0.010 0.531 
0.430 -0.177 
0.158 0.549 
0.842 -0.150 
0.000 0.000 
0.370 0.000 
0.153 0.033 
0.580 -0.222 
0.045 -0.375 
0.840 -0.283 
-0.185 -0.967 
-0.030 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.036 0.000 
0.030 0.138 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.107 0.000 
-0.010 -0.157 
-0.253 0.041 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.100 0.000 
0.010 0.142 
-0.196 0.031 
0.069 0.279 
0.000 0.000 
0.000 0.000 
-0.026 0.000 
0.037 0.247 
0.124 -0.042 
0.045 0.246 
0.319 -0.110 
0.000 0.000 
0.173 0.000 
0.016 -0.100 
0.321 -0.088 
0.024 -0.175 
0.300 -0.059 
-0.182 -0.431 
0.031 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.002 0.000 
0.019 0.046 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.020 0.000 
-0.003 -0.057 
-0.081 0.010 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.043 0.000 
0.004 0.051 
-0.081 0.008 
0.022 0.110 
0.000 0.000 
0.000 0.000 
0.004 0.000 
0.007 0.111 
0.063 -0.007 
0.026 0.112 
0.150 -0.052 
0.000 0.000 
0.092 0.000 
-0.010 -0.032 
0.155 -0.013 
-0.020 -0.073 
0.157 -0.036 
-0.082 -0.202 
0.010 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.001 0.000 
0.006 0.028 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.009 0.000 
-0.002 -0.014 
-0.021 0.003 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.016 0.000 
0.001 0.017 
-0.032 0.005 
0.008 0.039 
0.000 0.000 
0.000 0.000 
-0.001 0.000 
0.002 0.050 
0.022 -0.005 
0.011 0.051 
0.064 -0.020 
0.000 0.000 
0.033 0.000 
0.002 -0.014 
0.072 -0.009 
-0.016 -0.032 
0.080 -0.024 
-0.037 -0.091 
0.013 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.002 0.000 
0.003 0.010 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 -0.002 
-0.002 -0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.005 0.000 
0.000 0.004 
-0.010 0.001 
0.002 0.012 
0.000 0.000 
0.000 0.000 
-0.001 0.000 
0.002 0.020 
0.008 -0.001 
0.004 0.021 
0.024 -0.007 
0.000 0.000 
0.015 0.000 
-0.002 -0.003 
0.032 -0.005 
0.002 -0.011 
0.033 -0.006 
-0.016 -0.041 
0.004 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.001 0.000 
0.001 0.006 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.001 0.000 
0.001 0.002 
0.003 -0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.001 0.000 
-0.000 -0.000 
-0.002 0.000 
0.000 0.002 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.001 0.007 
0.002 -0.001 
0.001 0.006 
0.007 -0.002 
0.000 0.000 
0.006 0.000 
-0.001 -0.002 
0.011 -0.003 
-0.002 -0.003 
0.013 -0.005 
-0.005 -0.015 
0.006 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.001 0.000 
0.000 0.002 
0.003 -0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 -0.001 
0.000 -0.000 
-0.000 -0.001 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 0.002 
0.000 0.000 
0.001 0.002 
0.001 -0.000 
0.000 0.000 
0.002 0.000 
0.000 0.000 
0.004 -0.000 
-0.000 -0.001 
0.005 -0.001 
-0.002 -0.005 
-0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 0.000 
-0.000 -0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.001 
0.001 -0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 -0.001 
0.001 -0.000 
-0.000 -0.001 
0.000 0.000 
0.000 0.000 
-0.000 0.000 
0.000 -0.000 
-0.000 0.000 
-0.000 0.000 
-0.000 0.000 
0.000 0.000 
0.001 0.000 
0.000 0.000 
0.001 -0.000 
0.000 0.000 
0.001 -0.000 
-0.001 -0.001 
-0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 0.000 
-0.000 -0.001 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 0.000 
0.000 -0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 -0.000 
