# number of time steps : 1.000 
# nmax = 20, lmax = 05 
# orginal matrix shape [1.0,20, 5, 5 ] 
# Snlm, Tnlm 
# r_s = 40.82 
# ICs from /rsgrps/brant/jngaravitoc/MWLMC_sims/100M/MWLMC6/ 
157.494 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.206 0.000 
0.093 1.052 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.589 0.000 
-0.014 -0.343 
-0.298 0.010 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.194 0.000 
-0.321 -0.054 
-0.264 0.056 
-0.106 0.165 
0.000 0.000 
0.000 0.000 
-1.282 0.000 
-0.001 -0.052 
-0.123 0.074 
0.165 -0.208 
-0.036 -0.523 
0.000 0.000 
0.207 0.000 
0.346 0.489 
0.758 1.059 
-1.486 0.268 
-0.867 0.838 
-0.425 -0.737 
-0.040 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.085 0.000 
0.122 0.325 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.051 0.000 
-0.024 -0.122 
-0.119 0.010 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.029 0.000 
-0.011 0.009 
-0.082 0.016 
0.035 0.101 
0.000 0.000 
0.000 0.000 
0.021 0.000 
-0.074 0.149 
-0.028 -0.070 
-0.031 0.064 
0.154 0.033 
0.000 0.000 
-0.006 0.000 
-0.172 0.141 
0.007 -0.024 
0.059 0.101 
0.290 0.088 
-0.118 0.002 
0.006 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.033 0.000 
0.052 0.071 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.036 0.000 
-0.000 -0.026 
-0.033 0.006 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.015 0.000 
-0.001 0.001 
-0.029 -0.007 
0.005 0.032 
0.000 0.000 
0.000 0.000 
-0.082 0.000 
0.027 0.039 
0.000 0.036 
0.004 0.051 
0.033 -0.019 
0.000 0.000 
-0.029 0.000 
-0.009 0.112 
0.023 0.004 
-0.002 0.010 
0.051 -0.033 
0.026 -0.051 
0.027 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.011 0.000 
0.018 0.024 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.003 0.000 
-0.003 -0.004 
-0.004 0.002 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.005 0.000 
0.001 0.000 
-0.017 0.004 
0.003 0.011 
0.000 0.000 
0.000 0.000 
-0.031 0.000 
-0.006 0.022 
-0.002 -0.002 
-0.007 0.010 
0.016 0.000 
0.000 0.000 
0.007 0.000 
0.007 0.016 
-0.003 0.002 
0.001 0.001 
0.020 -0.008 
-0.021 -0.004 
0.009 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.003 0.000 
0.002 0.004 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.003 0.000 
0.001 -0.001 
-0.002 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.002 0.000 
-0.001 -0.001 
-0.003 -0.000 
0.000 0.005 
0.000 0.000 
0.000 0.000 
-0.006 0.000 
0.004 0.007 
-0.004 0.001 
0.001 0.010 
0.007 -0.001 
0.000 0.000 
0.005 0.000 
-0.003 0.012 
0.009 -0.002 
-0.000 0.006 
0.010 0.002 
0.001 -0.015 
0.011 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 0.000 
0.000 0.002 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.001 0.000 
-0.000 0.000 
-0.000 0.000 
0.000 0.000 
0.000 0.000 
