# number of time steps : 1.000 
# nmax = 20, lmax = 05 
# orginal matrix shape [1.0,20, 5, 5 ] 
# Snlm, Tnlm 
# r_s = 40.82 
# ICs from /rsgrps/brant/jngaravitoc/MWLMC_sims/100M/MWLMC6/ 
159.248 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
2.471 0.000 
-0.129 0.175 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.109 0.000 
2.079 6.725 
-8.082 2.811 
0.000 0.000 
0.000 0.000 
0.000 0.000 
2.137 0.000 
-1.955 -3.258 
10.037 -4.529 
4.537 7.265 
0.000 0.000 
0.000 0.000 
-4.116 0.000 
1.004 1.301 
-9.975 5.995 
-8.366 -9.193 
6.205 -5.665 
0.000 0.000 
4.392 0.000 
-0.628 3.906 
11.188 -9.725 
17.571 15.286 
-15.292 14.572 
-8.239 -3.967 
-0.502 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.707 0.000 
0.170 0.610 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.409 0.000 
0.221 1.033 
-1.980 0.594 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.619 0.000 
-0.055 0.296 
1.511 -0.696 
1.006 1.975 
0.000 0.000 
0.000 0.000 
-0.531 0.000 
-0.010 -0.865 
-1.133 0.798 
-1.861 -2.448 
1.971 -1.584 
0.000 0.000 
0.664 0.000 
0.328 1.418 
0.692 -0.808 
2.816 3.055 
-2.831 3.612 
-2.216 -1.485 
-0.253 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.156 0.000 
0.087 0.452 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.239 0.000 
-0.027 -0.061 
-0.405 0.091 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.101 0.000 
0.063 0.359 
0.094 -0.028 
0.195 0.473 
0.000 0.000 
0.000 0.000 
-0.034 0.000 
-0.126 -0.385 
0.147 -0.047 
-0.215 -0.368 
0.544 -0.370 
0.000 0.000 
-0.141 0.000 
0.111 0.443 
-0.434 0.204 
0.170 0.181 
-0.674 0.573 
-0.584 -0.545 
0.006 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.013 0.000 
0.030 0.198 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.036 0.000 
-0.016 -0.091 
-0.061 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.018 0.000 
0.026 0.127 
-0.071 0.028 
0.019 0.096 
0.000 0.000 
0.000 0.000 
0.050 0.000 
-0.017 -0.079 
0.171 -0.062 
0.022 0.004 
0.141 -0.070 
0.000 0.000 
-0.094 0.000 
