# number of time steps : 1.000 
# nmax = 20, lmax = 05 
# orginal matrix shape [1.0,20, 5, 5 ] 
# Snlm, Tnlm 
# r_s = 40.82 
# ICs from /rsgrps/brant/jngaravitoc/MWLMC_sims/100M/MWLMC6/ 
157.543 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.127 0.000 
0.614 1.247 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.433 0.000 
-0.037 0.006 
0.084 0.080 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.070 0.000 
-0.028 -0.153 
0.003 0.020 
0.094 -0.035 
0.000 0.000 
0.000 0.000 
-1.375 0.000 
0.065 -0.025 
0.005 0.350 
-0.471 0.440 
-0.165 0.187 
0.000 0.000 
-0.215 0.000 
-0.005 -0.173 
-1.021 -0.998 
1.142 0.691 
-0.805 0.021 
1.759 -0.557 
-0.029 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.098 0.000 
0.155 0.272 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.081 0.000 
-0.021 0.011 
0.002 0.006 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.006 0.000 
-0.030 -0.013 
0.043 -0.000 
0.006 0.011 
0.000 0.000 
0.000 0.000 
-0.084 0.000 
-0.022 0.043 
0.003 -0.057 
0.032 -0.003 
0.057 -0.063 
0.000 0.000 
0.009 0.000 
-0.177 0.164 
-0.040 0.048 
-0.243 -0.096 
0.094 -0.094 
-0.195 -0.240 
0.012 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.048 0.000 
0.051 0.069 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.031 0.000 
0.004 0.004 
-0.004 0.006 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.004 0.000 
-0.000 -0.006 
0.006 -0.005 
0.013 -0.000 
0.000 0.000 
0.000 0.000 
-0.067 0.000 
0.039 0.002 
0.024 0.000 
0.005 -0.009 
0.001 0.007 
0.000 0.000 
-0.035 0.000 
0.030 0.024 
-0.005 0.030 
0.009 0.029 
-0.092 -0.002 
0.022 -0.041 
0.019 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.009 0.000 
0.009 0.015 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.003 0.000 
-0.002 -0.001 
0.001 -0.001 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.001 0.000 
-0.001 -0.001 
-0.001 0.003 
-0.004 -0.000 
0.000 0.000 
0.000 0.000 
-0.013 0.000 
-0.001 0.004 
-0.011 -0.003 
-0.006 -0.005 
0.003 0.001 
0.000 0.000 
0.003 0.000 
-0.000 -0.011 
0.007 -0.017 
0.008 -0.014 
-0.006 -0.005 
-0.001 -0.003 
0.010 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.003 0.003 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.002 0.000 
0.001 0.001 
-0.001 -0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.001 0.000 
-0.001 0.001 
0.001 -0.000 
-0.001 0.001 
0.000 0.000 
0.000 0.000 
0.002 0.000 
-0.000 0.001 
0.001 0.001 
-0.000 0.002 
0.002 -0.003 
0.000 0.000 
-0.003 0.000 
0.001 -0.002 
-0.003 0.004 
-0.004 0.003 
0.005 -0.000 
-0.001 0.006 
0.011 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.001 0.000 
-0.002 -0.001 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.001 0.000 
-0.000 -0.000 
-0.000 0.001 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 -0.000 
-0.000 -0.000 
0.000 0.000 
0.000 0.000 
0.002 0.000 
