# number of time steps : 1.000 
# nmax = 20, lmax = 05 
# orginal matrix shape [1.0,20, 5, 5 ] 
# Snlm, Tnlm 
# r_s = 40.82 
# ICs from /rsgrps/brant/jngaravitoc/MWLMC_sims/100M/MWLMC6/ 
158.107 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
1.203 0.000 
0.156 0.368 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-1.769 0.000 
0.158 0.074 
-4.135 0.915 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.132 0.000 
0.472 3.424 
0.098 0.147 
1.697 4.583 
0.000 0.000 
0.000 0.000 
0.390 0.000 
-0.315 -0.506 
2.607 -0.232 
-0.600 -0.429 
3.973 -1.715 
0.000 0.000 
0.165 0.000 
-0.069 -4.798 
-0.030 0.490 
-1.760 -3.314 
-1.487 0.914 
-3.696 -6.320 
-0.214 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.318 0.000 
0.039 0.269 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.407 0.000 
-0.001 -0.162 
-1.377 0.298 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.100 0.000 
0.071 1.032 
-0.192 0.007 
0.510 1.488 
0.000 0.000 
0.000 0.000 
0.607 0.000 
-0.081 -0.052 
1.282 -0.331 
-0.108 -0.040 
1.725 -0.813 
0.000 0.000 
-0.103 0.000 
-0.184 -1.320 
-0.175 0.135 
-0.360 -1.641 
-0.232 0.505 
-1.609 -2.396 
-0.094 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.038 0.000 
0.047 0.162 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.188 0.000 
-0.007 -0.118 
-0.413 0.079 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.055 0.000 
0.040 0.365 
-0.121 0.010 
0.173 0.541 
0.000 0.000 
0.000 0.000 
0.174 0.000 
0.017 0.046 
0.455 -0.096 
0.001 0.055 
0.700 -0.336 
0.000 0.000 
-0.043 0.000 
-0.122 -0.614 
-0.103 0.011 
-0.258 -0.728 
-0.029 0.041 
-0.641 -0.906 
0.018 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.004 0.000 
0.015 0.107 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.036 0.000 
-0.005 -0.053 
-0.112 0.019 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.029 0.000 
0.013 0.114 
-0.053 0.006 
0.052 0.171 
0.000 0.000 
0.000 0.000 
0.056 0.000 
-0.002 0.050 
0.177 -0.048 
0.008 0.048 
0.261 -0.117 
0.000 0.000 
0.012 0.000 
-0.027 -0.256 
0.010 -0.005 
-0.094 -0.257 
-0.004 0.022 
-0.232 -0.391 
0.011 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.003 0.000 
0.010 0.049 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.009 0.000 
-0.001 -0.017 
-0.019 0.002 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.013 0.000 
0.001 0.027 
-0.025 0.003 
0.012 0.046 
0.000 0.000 
0.000 0.000 
0.018 0.000 
0.003 0.029 
0.056 -0.013 
0.006 0.025 
0.084 -0.037 
0.000 0.000 
0.009 0.000 
-0.007 -0.084 
0.014 -0.005 
-0.036 -0.099 
0.025 0.002 
-0.086 -0.136 
0.020 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.003 0.000 
0.004 0.024 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.002 0.000 
0.000 -0.003 
0.004 -0.001 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.005 0.000 
0.000 0.002 
-0.009 0.002 
0.001 0.007 
0.000 0.000 
0.000 0.000 
0.001 0.000 
0.001 0.013 
0.014 -0.002 
0.003 0.013 
0.023 -0.009 
0.000 0.000 
0.006 0.000 
-0.003 -0.026 
0.013 0.000 
-0.006 -0.030 
0.014 -0.006 
-0.028 -0.047 
0.009 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.001 0.000 
0.001 0.006 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.002 0.000 
0.000 0.001 
0.006 -0.001 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.001 0.000 
-0.000 -0.003 
-0.002 0.001 
-0.001 -0.002 
0.000 0.000 
0.000 0.000 
-0.001 0.000 
0.000 0.006 
-0.000 -0.000 
0.002 0.005 
0.003 -0.001 
0.000 0.000 
0.004 0.000 
-0.001 -0.005 
0.007 -0.002 
-0.002 -0.006 
0.007 -0.003 
-0.004 -0.011 
0.010 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.001 0.000 
0.000 0.002 
0.003 -0.001 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 0.000 
-0.000 -0.002 
-0.000 -0.000 
-0.001 -0.003 
0.000 0.000 
0.000 0.000 
-0.001 0.000 
0.000 0.002 
-0.001 0.001 
0.000 0.002 
-0.001 0.001 
0.000 0.000 
0.001 0.000 
0.000 0.001 
0.003 -0.001 
0.001 0.000 
0.003 -0.001 
-0.000 -0.001 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 -0.003 
0.000 0.000 
0.000 0.000 
0.000 0.000 
