# number of time steps : 1.000 
# nmax = 20, lmax = 05 
# orginal matrix shape [1.0,20, 5, 5 ] 
# Snlm, Tnlm 
# r_s = 40.82 
# ICs from /rsgrps/brant/jngaravitoc/MWLMC_sims/100M/MWLMC6/ 
157.709 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.585 0.000 
0.042 0.576 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-1.131 0.000 
-0.054 -0.802 
-2.049 0.374 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.661 0.000 
0.243 1.173 
-1.314 0.311 
0.481 2.185 
0.000 0.000 
0.000 0.000 
-0.716 0.000 
-0.127 0.668 
0.960 -0.006 
-0.306 0.567 
1.124 -0.420 
0.000 0.000 
-0.147 0.000 
-0.919 -0.269 
1.170 0.387 
-0.372 -1.872 
1.555 0.504 
-1.650 -1.494 
-0.136 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.174 0.000 
0.079 0.245 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.179 0.000 
-0.031 -0.353 
-0.762 0.131 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.243 0.000 
-0.012 0.416 
-0.481 0.054 
0.204 0.781 
0.000 0.000 
0.000 0.000 
0.122 0.000 
-0.028 0.514 
0.489 -0.179 
0.148 0.515 
0.811 -0.163 
0.000 0.000 
0.369 0.000 
0.199 -0.246 
0.570 -0.269 
0.044 -0.355 
0.749 -0.370 
-0.219 -1.012 
-0.031 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.037 0.000 
0.030 0.140 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.111 0.000 
-0.009 -0.163 
-0.260 0.040 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.099 0.000 
0.009 0.153 
-0.198 0.036 
0.069 0.292 
0.000 0.000 
0.000 0.000 
-0.009 0.000 
0.058 0.257 
0.120 -0.038 
0.046 0.254 
0.348 -0.120 
0.000 0.000 
0.177 0.000 
-0.010 -0.047 
0.314 -0.070 
0.009 -0.199 
0.329 -0.047 
-0.210 -0.453 
0.030 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.002 0.000 
0.019 0.046 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.021 0.000 
-0.004 -0.055 
-0.083 0.011 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.044 0.000 
0.005 0.053 
-0.080 0.006 
0.025 0.111 
0.000 0.000 
0.000 0.000 
0.003 0.000 
-0.001 0.108 
0.074 -0.012 
0.031 0.111 
0.150 -0.052 
0.000 0.000 
0.094 0.000 
-0.000 -0.057 
0.171 -0.023 
-0.022 -0.092 
0.148 -0.038 
-0.075 -0.207 
0.011 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.002 0.000 
0.006 0.029 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.009 0.000 
-0.001 -0.015 
-0.021 0.003 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.016 0.000 
0.002 0.018 
-0.032 0.005 
0.008 0.041 
0.000 0.000 
0.000 0.000 
0.001 0.000 
0.003 0.052 
0.021 -0.004 
0.009 0.051 
0.068 -0.021 
0.000 0.000 
0.033 0.000 
-0.004 -0.011 
0.069 -0.009 
-0.012 -0.028 
0.083 -0.021 
-0.042 -0.093 
0.013 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.002 0.000 
0.003 0.010 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 -0.002 
-0.002 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.005 0.000 
-0.000 0.004 
-0.010 0.001 
0.002 0.012 
0.000 0.000 
0.000 0.000 
-0.001 0.000 
0.002 0.020 
0.008 -0.001 
0.005 0.021 
0.024 -0.007 
0.000 0.000 
0.015 0.000 
0.000 -0.007 
0.031 -0.004 
-0.002 -0.014 
0.032 -0.008 
-0.017 -0.042 
0.004 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.001 0.000 
0.001 0.006 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.001 0.000 
0.000 0.002 
0.004 -0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.001 0.000 
0.000 0.000 
-0.002 0.000 
0.000 0.001 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.007 
0.002 -0.001 
0.002 0.007 
0.008 -0.002 
0.000 0.000 
0.006 0.000 
-0.001 -0.001 
0.012 -0.003 
-0.001 -0.003 
0.013 -0.005 
-0.005 -0.015 
0.006 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 0.000 
-0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.001 0.000 
0.000 0.002 
0.003 -0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 -0.001 
0.000 -0.000 
-0.000 -0.001 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.002 
-0.000 0.000 
0.000 0.002 
0.001 -0.001 
0.000 0.000 
0.002 0.000 
0.000 0.000 
0.004 -0.000 
-0.000 -0.001 
0.005 -0.002 
-0.002 -0.005 
-0.001 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 0.000 
-0.000 -0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 0.001 
0.001 -0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 -0.001 
0.001 -0.000 
-0.000 -0.001 
0.000 0.000 
0.000 0.000 
-0.000 0.000 
-0.000 -0.000 
-0.000 0.000 
-0.000 0.000 
-0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.001 -0.000 
0.000 0.000 
0.001 -0.000 
-0.001 -0.001 
-0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 -0.001 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 -0.000 
0.001 -0.000 
-0.000 -0.001 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 -0.000 
-0.000 0.000 
-0.000 -0.000 
-0.001 0.000 
0.000 0.000 
-0.000 0.000 
-0.000 0.000 
-0.000 0.000 
0.000 0.000 
-0.000 0.000 
0.000 0.000 
-0.005 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 -0.001 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 0.000 
-0.000 -0.000 
-0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 -0.000 
0.000 -0.000 
-0.000 -0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 -0.000 
-0.000 0.000 
-0.000 -0.000 
-0.000 0.000 
0.000 0.000 
-0.000 0.000 
-0.000 0.000 
-0.000 0.000 
0.000 0.000 
-0.000 0.000 
0.000 0.000 
-0.002 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 -0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 0.000 
-0.000 -0.000 
-0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 -0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 -0.000 
-0.000 0.000 
-0.000 -0.000 
-0.000 0.000 
0.000 0.000 
-0.000 0.000 
0.000 0.000 
-0.000 0.000 
0.000 0.000 
-0.000 0.000 
0.000 0.000 
-0.002 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 0.000 
-0.000 -0.000 
-0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 0.000 
-0.000 0.000 
-0.000 -0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 -0.000 
0.000 -0.000 
-0.000 -0.000 
-0.000 -0.000 
0.000 0.000 
-0.000 0.000 
-0.000 0.000 
-0.000 0.000 
0.000 0.000 
-0.000 0.000 
0.000 0.000 
0.001 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 0.000 
