# number of time steps : 1.000 
# nmax = 20, lmax = 05 
# orginal matrix shape [1.0,20, 5, 5 ] 
# Snlm, Tnlm 
# r_s = 40.82 
# ICs from /rsgrps/brant/jngaravitoc/MWLMC_sims/100M/MWLMC6/ 
158.135 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
1.191 0.000 
0.155 0.341 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-1.814 0.000 
0.167 0.176 
-4.280 0.968 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.057 0.000 
0.504 3.569 
0.304 0.056 
1.744 4.734 
0.000 0.000 
0.000 0.000 
0.319 0.000 
-0.058 -0.726 
2.753 -0.306 
-0.778 -0.730 
4.204 -1.749 
0.000 0.000 
-0.040 0.000 
0.704 -4.915 
-0.258 1.222 
-1.320 -3.587 
-2.203 1.003 
-4.271 -7.256 
-0.219 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.331 0.000 
0.037 0.279 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.418 0.000 
0.008 -0.132 
-1.418 0.310 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.071 0.000 
0.083 1.065 
-0.160 0.017 
0.551 1.535 
0.000 0.000 
0.000 0.000 
0.655 0.000 
-0.160 -0.149 
1.302 -0.298 
-0.132 -0.083 
1.793 -0.879 
0.000 0.000 
-0.211 0.000 
-0.354 -1.374 
-0.434 0.095 
-0.447 -1.751 
-0.285 0.548 
-1.681 -2.285 
-0.098 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.039 0.000 
0.048 0.165 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.192 0.000 
-0.008 -0.113 
-0.419 0.082 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.048 0.000 
0.036 0.371 
-0.104 -0.001 
0.176 0.556 
0.000 0.000 
0.000 0.000 
0.176 0.000 
0.028 0.010 
0.471 -0.115 
-0.010 0.025 
0.715 -0.352 
0.000 0.000 
-0.049 0.000 
-0.106 -0.619 
-0.123 0.040 
-0.252 -0.705 
-0.120 0.097 
-0.670 -1.000 
0.016 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.003 0.000 
0.015 0.111 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.036 0.000 
-0.005 -0.052 
-0.114 0.019 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.027 0.000 
0.015 0.117 
-0.051 0.008 
0.054 0.171 
0.000 0.000 
0.000 0.000 
0.059 0.000 
-0.004 0.046 
0.184 -0.046 
0.007 0.038 
0.265 -0.119 
0.000 0.000 
-0.010 0.000 
-0.026 -0.263 
-0.019 -0.003 
-0.105 -0.267 
-0.012 0.029 
-0.246 -0.376 
0.012 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.004 0.000 
0.010 0.051 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.009 0.000 
-0.001 -0.017 
-0.017 0.003 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.013 0.000 
0.001 0.026 
-0.024 0.002 
0.012 0.045 
0.000 0.000 
0.000 0.000 
0.019 0.000 
0.002 0.027 
0.054 -0.013 
0.003 0.025 
0.084 -0.039 
0.000 0.000 
0.011 0.000 
-0.009 -0.083 
0.013 -0.003 
-0.035 -0.099 
0.021 0.000 
-0.087 -0.143 
0.020 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.003 0.000 
0.003 0.025 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.003 0.000 
-0.000 -0.003 
0.004 -0.001 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.005 0.000 
0.000 0.001 
-0.010 0.002 
0.001 0.007 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.001 0.012 
0.014 -0.002 
0.004 0.013 
0.021 -0.008 
0.000 0.000 
0.005 0.000 
-0.001 -0.026 
0.011 0.000 
-0.005 -0.030 
0.013 -0.004 
-0.027 -0.043 
0.010 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.001 0.000 
0.001 0.005 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.002 0.000 
0.000 0.001 
0.006 -0.001 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.001 0.000 
-0.001 -0.003 
-0.002 0.000 
-0.001 -0.003 
0.000 0.000 
0.000 0.000 
-0.001 0.000 
0.001 0.006 
-0.000 0.000 
0.002 0.005 
0.003 -0.001 
0.000 0.000 
0.004 0.000 
-0.002 -0.005 
0.007 -0.002 
-0.002 -0.005 
0.006 -0.003 
-0.004 -0.010 
0.010 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 0.000 
0.000 -0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.001 0.000 
0.000 0.001 
0.003 -0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 0.000 
0.000 -0.002 
-0.000 -0.000 
-0.001 -0.003 
0.000 0.000 
0.000 0.000 
-0.001 0.000 
0.000 0.002 
-0.002 0.001 
0.000 0.002 
-0.001 0.001 
0.000 0.000 
0.002 0.000 
0.000 0.001 
0.003 -0.001 
0.000 0.000 
0.003 -0.001 
0.000 -0.000 
0.001 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 -0.003 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.001 
0.001 -0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 -0.001 
0.001 -0.000 
-0.000 -0.001 
0.000 0.000 
0.000 0.000 
-0.000 0.000 
0.000 0.000 
-0.001 0.000 
-0.000 0.000 
-0.001 0.001 
0.000 0.000 
0.000 0.000 
0.000 0.001 
0.001 -0.000 
0.000 0.001 
0.001 -0.001 
0.001 0.001 
-0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 -0.002 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 -0.000 
0.000 -0.000 
-0.000 -0.000 
0.000 0.000 
0.000 0.000 
-0.000 0.000 
-0.000 -0.000 
-0.000 0.000 
0.000 -0.000 
-0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.001 
0.000 -0.000 
0.000 0.001 
0.000 -0.000 
0.000 0.001 
-0.006 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 -0.001 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 0.000 
-0.000 0.000 
-0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 -0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 -0.000 
-0.000 0.000 
-0.000 -0.000 
-0.000 0.000 
0.000 0.000 
-0.000 0.000 
