# number of time steps : 1.000 
# nmax = 20, lmax = 05 
# orginal matrix shape [1.0,20, 5, 5 ] 
# Snlm, Tnlm 
# r_s = 40.82 
# ICs from /rsgrps/brant/jngaravitoc/MWLMC_sims/100M/MWLMC6/ 
158.713 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
1.871 0.000 
-0.124 0.315 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-1.817 0.000 
0.976 3.474 
-7.060 2.173 
0.000 0.000 
0.000 0.000 
0.000 0.000 
2.378 0.000 
-0.045 2.777 
5.630 -2.125 
3.787 7.486 
0.000 0.000 
0.000 0.000 
-1.770 0.000 
-1.125 -5.910 
-0.797 0.991 
-5.003 -7.049 
7.135 -5.132 
0.000 0.000 
-3.760 0.000 
0.101 4.638 
-8.066 1.909 
3.307 2.661 
-12.472 11.712 
-10.195 -8.758 
-0.346 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.464 0.000 
0.113 0.412 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.546 0.000 
0.106 0.547 
-1.941 0.512 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.479 0.000 
0.119 1.136 
1.024 -0.389 
0.984 2.164 
0.000 0.000 
0.000 0.000 
0.184 0.000 
-0.338 -1.872 
0.593 -0.112 
-1.303 -2.058 
2.608 -1.792 
0.000 0.000 
-1.110 0.000 
0.424 1.404 
-2.358 0.982 
0.619 0.622 
-3.745 3.178 
-2.999 -3.005 
-0.179 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.092 0.000 
0.051 0.303 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.213 0.000 
-0.001 -0.027 
-0.458 0.102 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.073 0.000 
0.044 0.375 
0.111 -0.061 
0.235 0.597 
0.000 0.000 
0.000 0.000 
0.086 0.000 
-0.064 -0.404 
0.316 -0.055 
-0.244 -0.438 
0.798 -0.505 
0.000 0.000 
-0.388 0.000 
0.073 0.069 
-0.827 0.267 
0.059 -0.172 
-0.853 0.740 
