# number of time steps : 1.000 
# nmax = 20, lmax = 05 
# orginal matrix shape [1.0,20, 5, 5 ] 
# Snlm, Tnlm 
# r_s = 40.82 
# ICs from /rsgrps/brant/jngaravitoc/MWLMC_sims/100M/MWLMC6/ 
157.510 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.656 0.000 
0.140 1.079 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.727 0.000 
-0.043 -0.706 
-0.851 0.181 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.329 0.000 
0.011 0.387 
-0.739 0.088 
0.233 0.800 
0.000 0.000 
0.000 0.000 
-1.601 0.000 
-0.220 -0.222 
0.222 0.120 
0.104 -0.083 
0.340 -0.091 
0.000 0.000 
-0.187 0.000 
0.423 0.373 
0.221 0.645 
1.028 1.231 
0.596 0.233 
0.191 -1.539 
-0.069 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.116 0.000 
0.080 0.298 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.018 0.000 
-0.035 -0.256 
-0.295 0.039 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.127 0.000 
-0.005 0.061 
-0.224 0.013 
0.049 0.290 
0.000 0.000 
0.000 0.000 
-0.039 0.000 
0.082 0.305 
0.018 -0.041 
0.079 0.337 
0.199 0.042 
0.000 0.000 
0.060 0.000 
0.034 0.237 
0.418 -0.002 
0.052 0.183 
0.516 -0.191 
-0.253 -0.427 
0.002 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.020 0.000 
0.039 0.090 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.053 0.000 
-0.008 -0.084 
-0.102 0.008 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.050 0.000 
-0.012 0.022 
-0.110 0.013 
0.022 0.103 
0.000 0.000 
0.000 0.000 
-0.086 0.000 
0.010 0.106 
-0.008 0.017 
0.003 0.132 
0.127 -0.025 
0.000 0.000 
0.086 0.000 
-0.007 0.113 
0.122 -0.029 
0.025 0.035 
0.121 0.035 
-0.074 -0.065 
0.030 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.008 0.000 
0.019 0.030 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.003 0.000 
-0.002 -0.029 
-0.030 0.005 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.018 0.000 
0.001 0.003 
-0.042 0.003 
0.006 0.037 
0.000 0.000 
0.000 0.000 
-0.033 0.000 
0.006 0.057 
0.001 0.006 
0.012 0.061 
0.055 -0.011 
0.000 0.000 
0.021 0.000 
0.013 0.054 
0.028 -0.012 
0.006 0.028 
0.088 -0.032 
-0.006 -0.076 
0.010 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.003 0.000 
0.006 0.010 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.004 0.000 
0.000 -0.005 
-0.008 0.001 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.008 0.000 
0.001 0.002 
-0.016 0.001 
0.003 0.014 
0.000 0.000 
0.000 0.000 
-0.010 0.000 
0.002 0.022 
-0.004 -0.003 
0.005 0.026 
0.020 -0.007 
0.000 0.000 
0.016 0.000 
-0.003 0.017 
0.030 0.001 
0.004 0.011 
0.037 -0.001 
-0.008 -0.030 
0.011 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.004 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.003 0.000 
-0.001 0.001 
-0.005 0.001 
-0.000 0.005 
0.000 0.000 
0.000 0.000 
-0.003 0.000 
-0.000 0.011 
-0.001 0.001 
0.001 0.013 
