# number of time steps : 1.000 
# nmax = 20, lmax = 05 
# orginal matrix shape [1.0,20, 5, 5 ] 
# Snlm, Tnlm 
# r_s = 40.82 
# ICs from /rsgrps/brant/jngaravitoc/MWLMC_sims/100M/MWLMC6/ 
159.036 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
2.207 0.000 
-0.074 0.230 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-1.023 0.000 
1.623 5.657 
-7.890 2.634 
0.000 0.000 
0.000 0.000 
0.000 0.000 
2.780 0.000 
-0.921 -0.594 
8.760 -3.623 
4.473 7.712 
0.000 0.000 
0.000 0.000 
-4.039 0.000 
-0.254 -3.478 
-6.792 3.862 
-7.960 -9.422 
6.800 -5.787 
0.000 0.000 
1.780 0.000 
1.415 8.508 
2.113 -2.409 
12.220 13.430 
-16.048 15.382 
-10.041 -6.084 
-0.435 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.597 0.000 
0.131 0.534 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.468 0.000 
0.187 0.876 
-2.008 0.577 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.639 0.000 
-0.010 0.631 
1.450 -0.639 
1.026 2.128 
0.000 0.000 
0.000 0.000 
-0.429 0.000 
-0.278 -1.480 
-0.645 0.460 
-1.752 -2.527 
2.342 -1.806 
0.000 0.000 
-0.012 0.000 
0.565 2.428 
-0.712 -0.029 
2.417 2.526 
-3.639 3.933 
-2.673 -2.154 
-0.223 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.130 0.000 
0.077 0.393 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.224 0.000 
-0.018 -0.040 
-0.427 0.097 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.085 0.000 
0.054 0.343 
0.116 -0.040 
0.221 0.512 
0.000 0.000 
0.000 0.000 
0.020 0.000 
-0.091 -0.398 
0.178 -0.013 
-0.253 -0.443 
