# number of time steps : 1.000 
# nmax = 20, lmax = 05 
# orginal matrix shape [1.0,20, 5, 5 ] 
# Snlm, Tnlm 
# r_s = 40.82 
# ICs from /rsgrps/brant/jngaravitoc/MWLMC_sims/100M/MWLMC6/ 
159.137 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
2.330 0.000 
-0.079 0.215 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.616 0.000 
1.838 6.218 
-8.013 2.721 
0.000 0.000 
0.000 0.000 
0.000 0.000 
2.575 0.000 
-1.396 -1.870 
9.459 -4.077 
4.543 7.538 
0.000 0.000 
0.000 0.000 
-4.304 0.000 
0.229 -1.439 
-8.458 4.970 
-8.326 -9.473 
6.550 -5.892 
0.000 0.000 
3.502 0.000 
0.739 7.170 
6.596 -5.875 
15.431 15.210 
-16.149 15.067 
-9.189 -5.088 
-0.466 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.647 0.000 
0.145 0.569 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.443 0.000 
0.205 0.957 
-2.002 0.593 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.637 0.000 
-0.030 0.458 
1.502 -0.681 
1.021 2.068 
0.000 0.000 
0.000 0.000 
-0.506 0.000 
-0.159 -1.179 
-0.937 0.599 
-1.813 -2.527 
2.166 -1.675 
0.000 0.000 
0.349 0.000 
0.567 2.077 
0.061 -0.402 
2.633 2.770 
-3.229 3.923 
-2.489 -1.795 
-0.237 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.143 0.000 
0.084 0.423 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.229 0.000 
-0.022 -0.050 
-0.414 0.091 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.091 0.000 
0.056 0.351 
0.105 -0.030 
0.207 0.489 
0.000 0.000 
0.000 0.000 
-0.004 0.000 
-0.103 -0.395 
0.162 -0.005 
-0.246 -0.408 
0.592 -0.405 
0.000 0.000 
-0.162 0.000 
0.055 0.405 
-0.487 0.196 
0.199 0.223 
-0.752 0.622 
-0.650 -0.630 
0.002 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.011 0.000 
0.029 0.196 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.035 0.000 
-0.014 -0.087 
-0.063 0.003 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.020 0.000 
0.023 0.119 
-0.068 0.022 
0.023 0.101 
0.000 0.000 
0.000 0.000 
0.048 0.000 
-0.011 -0.062 
0.166 -0.070 
0.019 0.003 
0.144 -0.072 
0.000 0.000 
-0.099 0.000 
0.023 -0.021 
-0.190 0.075 
-0.088 -0.133 
-0.093 0.054 
-0.150 -0.173 
0.035 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.010 0.000 
0.011 0.077 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.004 0.000 
-0.004 -0.028 
-0.001 -0.004 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.018 0.000 
0.002 0.021 
-0.037 0.013 
-0.003 0.013 
0.000 0.000 
0.000 0.000 
0.018 0.000 
0.000 0.017 
0.049 -0.016 
0.017 0.031 
