# number of time steps : 1.000 
# nmax = 20, lmax = 05 
# orginal matrix shape [1.0,20, 5, 5 ] 
# Snlm, Tnlm 
# r_s = 40.82 
# ICs from /rsgrps/brant/jngaravitoc/MWLMC_sims/100M/MWLMC6/ 
157.750 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.676 0.000 
0.063 0.451 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-1.193 0.000 
-0.016 -0.741 
-2.217 0.390 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.651 0.000 
0.156 1.592 
-1.320 0.331 
0.617 2.589 
0.000 0.000 
0.000 0.000 
-0.828 0.000 
0.049 0.941 
1.215 -0.272 
-0.295 0.589 
1.564 -0.257 
0.000 0.000 
-0.086 0.000 
-0.500 -0.955 
0.168 -0.702 
-0.056 -1.078 
1.902 0.228 
-1.639 -2.044 
-0.147 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.173 0.000 
0.072 0.252 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.198 0.000 
-0.031 -0.371 
-0.837 0.146 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.251 0.000 
0.024 0.446 
-0.470 0.043 
0.223 0.816 
0.000 0.000 
0.000 0.000 
0.225 0.000 
-0.008 0.527 
0.531 -0.179 
0.074 0.485 
0.887 -0.220 
0.000 0.000 
0.305 0.000 
0.077 -0.273 
0.563 -0.122 
-0.129 -0.618 
0.627 -0.362 
-0.364 -1.061 
-0.037 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.039 0.000 
0.030 0.138 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.124 0.000 
-0.012 -0.155 
-0.279 0.046 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.107 0.000 
0.003 0.188 
-0.202 0.037 
0.085 0.328 
0.000 0.000 
0.000 0.000 
0.013 0.000 
0.039 0.235 
0.183 -0.045 
0.066 0.250 
0.380 -0.140 
0.000 0.000 
0.219 0.000 
0.001 -0.139 
0.348 -0.090 
-0.016 -0.300 
0.326 -0.057 
-0.261 -0.501 
0.029 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.001 0.000 
0.020 0.053 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.023 0.000 
-0.001 -0.057 
-0.089 0.012 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.041 0.000 
0.009 0.059 
-0.083 0.011 
0.025 0.119 
0.000 0.000 
0.000 0.000 
0.007 0.000 
0.003 0.124 
0.083 -0.014 
0.028 0.112 
0.172 -0.061 
0.000 0.000 
0.078 0.000 
-0.006 -0.071 
0.167 -0.036 
-0.020 -0.097 
0.155 -0.040 
-0.096 -0.232 
0.010 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.002 0.000 
0.005 0.032 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.010 0.000 
-0.002 -0.016 
-0.022 0.003 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.016 0.000 
0.001 0.020 
-0.031 0.002 
0.010 0.044 
0.000 0.000 
0.000 0.000 
0.004 0.000 
0.004 0.047 
0.027 -0.006 
0.012 0.051 
0.068 -0.021 
0.000 0.000 
0.038 0.000 
-0.007 -0.026 
0.070 -0.005 
-0.011 -0.044 
0.074 -0.016 
-0.041 -0.105 
0.014 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.002 0.000 
0.004 0.011 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 -0.002 
-0.001 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.005 0.000 
0.000 0.005 
-0.010 0.003 
0.002 0.012 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.002 0.020 
0.011 -0.001 
0.004 0.021 
0.026 -0.009 
0.000 0.000 
0.014 0.000 
0.000 -0.009 
0.029 -0.005 
-0.006 -0.016 
0.033 -0.011 
-0.020 -0.042 
0.004 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.001 0.000 
0.001 0.007 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.001 0.000 
0.000 0.002 
0.004 -0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.001 0.000 
0.000 -0.000 
-0.002 -0.000 
0.000 0.001 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.007 
0.002 -0.000 
0.002 0.007 
0.007 -0.002 
0.000 0.000 
0.007 0.000 
-0.001 -0.004 
0.012 -0.001 
-0.001 -0.006 
0.013 -0.004 
-0.006 -0.017 
0.006 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.001 0.000 
0.000 0.002 
0.003 -0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 -0.001 
0.001 -0.000 
-0.000 -0.001 
0.000 0.000 
0.000 0.000 
-0.000 0.000 
-0.000 0.002 
0.000 -0.000 
0.000 0.001 
0.001 -0.000 
0.000 0.000 
0.002 0.000 
0.000 0.000 
0.004 -0.001 
-0.000 -0.001 
0.004 -0.001 
-0.002 -0.005 
-0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 -0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.001 
0.002 -0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.001 0.000 
-0.000 -0.001 
0.001 -0.000 
-0.000 -0.001 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 -0.000 
-0.001 0.000 
-0.000 0.000 
-0.001 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.001 -0.000 
0.000 0.000 
0.001 -0.000 
-0.000 -0.001 
-0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 -0.001 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 0.000 
0.000 -0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 -0.000 
0.001 0.000 
-0.000 -0.001 
0.000 0.000 
0.000 0.000 
-0.000 0.000 
-0.000 -0.000 
-0.000 0.000 
-0.000 -0.000 
-0.001 0.000 
0.000 0.000 
-0.000 0.000 
0.000 0.000 
-0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.004 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 -0.001 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 0.000 
-0.000 -0.000 
-0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 -0.000 
0.000 -0.000 
-0.000 -0.000 
0.000 0.000 
0.000 0.000 
-0.000 0.000 
-0.000 -0.000 
-0.000 0.000 
-0.000 -0.000 
-0.000 0.000 
0.000 0.000 
-0.000 0.000 
0.000 0.000 
-0.000 0.000 
0.000 0.000 
-0.000 0.000 
0.000 0.000 
-0.002 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 -0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 0.000 
0.000 -0.000 
-0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 -0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 -0.000 
-0.000 0.000 
-0.000 -0.000 
-0.000 0.000 
0.000 0.000 
-0.000 0.000 
0.000 0.000 
-0.000 0.000 
0.000 0.000 
-0.000 0.000 
0.000 0.000 
-0.003 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 0.000 
-0.000 -0.000 
-0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 0.000 
-0.000 0.000 
-0.000 -0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 -0.000 
0.000 -0.000 
0.000 -0.000 
-0.000 -0.000 
0.000 0.000 
-0.000 0.000 
0.000 0.000 
-0.000 0.000 
0.000 0.000 
-0.000 0.000 
0.000 0.000 
0.001 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 0.000 
-0.000 -0.000 
-0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 0.000 
0.000 0.000 
-0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
0.000 0.000 
-0.000 0.000 
0.000 -0.000 
-0.000 0.000 
0.000 -0.000 
0.000 0.000 
-0.000 0.000 
0.000 -0.000 
-0.000 0.000 
